,date_time,site_name,posa_continent,user_location_country,user_location_region,user_location_city,orig_destination_distance,user_id,is_mobile,is_package,channel,srch_ci,srch_co,srch_adults_cnt,srch_children_cnt,srch_rm_cnt,srch_destination_id,srch_destination_type_id,is_booking,cnt,hotel_continent,hotel_country,hotel_market,hotel_cluster
35289323,2013-06-23 12:51:40,2,3,66,462,8833,4998.2053,775287,0,1,9,2013-09-07,2013-09-13,2,0,1,8745,1,0,1,6,204,27,64
9233574,2014-12-22 19:13:24,34,3,205,354,54284,68.2882,974342,0,0,5,2014-12-26,2014-12-27,2,0,1,26022,6,0,2,2,198,397,9
9729625,2013-10-15 17:03:44,2,3,235,13,53632,,291392,0,0,9,2013-11-30,2013-12-04,2,0,1,8220,1,1,1,3,182,46,6
33956684,2013-11-04 15:35:46,2,3,66,356,22202,2273.0625,877359,0,0,9,2013-11-12,2013-11-13,2,0,1,5152,3,1,1,2,50,678,39
12255079,2014-09-06 13:08:45,2,3,48,424,5957,,165516,0,0,2,2014-09-11,2014-09-13,2,0,1,17823,1,0,2,6,105,770,8
10772857,2014-08-20 07:35:20,2,3,66,348,53377,103.4934,630313,0,0,9,2014-10-11,2014-10-12,2,0,1,11569,1,0,1,2,50,623,32
15197976,2014-11-14 02:07:22,8,4,77,871,36643,455.4446,789733,0,0,9,2014-12-17,2014-12-20,2,0,1,20896,6,0,1,0,63,1258,98
7798805,2014-02-24 00:33:17,8,4,77,462,24460,,10285,1,0,9,2014-04-17,2014-04-19,2,1,1,21473,6,0,1,5,203,1713,62
24128217,2014-06-16 12:26:40,2,3,66,348,48862,2234.147,116394,0,0,9,2015-03-12,2015-03-15,8,0,2,8250,1,0,1,2,50,628,45
15786776,2014-09-26 12:22:38,2,3,66,337,11887,1044.6252,1164987,0,1,9,2015-04-05,2015-04-09,2,1,1,11373,1,0,6,4,128,1455,65
15109484,2013-07-20 18:52:38,2,3,66,220,34077,50.0429,555571,0,0,9,2013-09-06,2013-09-09,4,2,1,49089,6,0,6,2,50,685,73
37660825,2014-11-15 09:42:59,17,1,157,0,32356,,1150263,1,1,9,2014-11-17,2014-11-21,2,0,1,19831,1,0,3,5,132,74,64
30650776,2013-05-08 21:49:34,2,3,66,435,36345,638.2689,1119147,0,0,9,2013-05-24,2013-05-25,2,0,1,26808,1,0,1,2,50,1641,23
28739568,2014-09-25 17:51:33,2,3,66,435,47762,861.4768,989533,0,0,9,2014-12-25,2014-12-26,1,0,1,8267,1,0,1,2,50,675,47
8300991,2014-12-30 15:16:50,2,3,66,258,17545,1705.0129,278699,0,0,9,2015-01-10,2015-01-17,2,0,1,8278,1,0,1,2,50,368,18
5372376,2014-03-31 10:19:50,2,3,66,174,47943,2598.9066,677127,0,0,0,2014-06-15,2014-06-17,2,0,1,12372,5,1,1,2,50,690,98
16882944,2014-02-28 10:49:07,14,1,214,120,44496,,357669,0,1,9,2014-09-13,2014-09-19,2,0,1,8747,1,0,2,3,106,107,64
35572483,2014-11-18 14:09:30,2,3,66,174,35574,5658.0616,619046,1,0,9,2015-09-08,2015-09-14,1,0,5,8745,1,0,1,6,204,27,25
15183781,2014-08-30 11:07:07,2,3,66,258,37120,4819.5356,752200,1,1,9,2014-10-06,2014-10-10,2,0,1,8746,1,0,2,6,105,29,58
15151773,2014-12-17 10:42:45,2,3,66,331,47865,221.7759,676787,0,0,2,2014-12-21,2014-12-23,2,2,1,8793,1,0,1,2,50,677,18
14876148,2014-05-26 14:14:55,2,3,66,220,19416,1203.9798,1112036,0,0,9,2014-08-05,2014-08-16,4,0,2,12724,5,0,1,2,50,550,40
30355721,2013-11-01 21:52:54,2,3,66,351,34849,2133.6631,313123,0,1,9,2014-02-20,2014-03-01,2,0,1,20460,1,0,1,4,13,1531,85
23461966,2014-06-26 21:12:35,2,3,66,174,35650,,1132749,0,0,9,2014-06-28,2014-06-29,3,0,1,24654,6,0,3,2,50,358,48
7938958,2014-09-15 04:46:47,2,3,12,890,48524,,393640,0,0,2,2014-11-04,2014-11-05,2,0,1,11359,1,0,1,2,50,358,60
10301803,2014-11-12 10:18:02,2,3,66,174,26232,416.37300000000005,32676,0,0,9,2014-11-14,2014-11-16,1,0,1,8250,1,0,1,2,50,628,38
10055860,2014-09-16 09:35:35,2,3,66,184,2037,485.0909,297828,0,0,9,2014-10-20,2014-10-21,4,0,4,26308,6,0,1,2,50,553,28
23335496,2014-06-25 20:41:56,2,3,66,356,4751,148.0982,687856,0,0,9,2014-07-01,2014-07-02,2,1,1,8281,1,0,1,2,50,663,4
12246708,2014-08-30 11:23:07,2,3,66,153,49297,2734.9371,142976,1,1,9,2015-02-12,2015-02-19,2,0,1,8855,1,0,1,2,50,213,41
23359690,2014-04-25 10:03:34,2,3,66,462,41866,2747.2776,805736,0,1,9,2014-11-06,2014-11-15,1,0,1,5405,6,0,1,4,8,126,87
22820126,2013-03-10 12:42:06,2,3,66,363,24151,,1142974,0,0,0,2013-03-11,2013-03-12,4,0,2,45327,6,0,2,2,50,675,21
13596367,2013-04-13 13:11:24,2,3,66,258,6253,1707.8336,955057,0,1,1,2013-05-17,2013-05-22,3,3,1,12175,6,1,1,2,50,366,83
27217135,2014-12-13 07:42:27,37,1,69,1007,27752,,466240,1,1,0,2015-09-18,2015-10-02,2,0,1,8250,1,0,3,2,50,628,1
6915912,2014-09-28 14:15:32,2,3,66,462,12565,2755.1359,1162464,0,0,3,2015-04-04,2015-04-12,2,0,1,11938,1,0,1,4,8,126,97
20486443,2014-04-16 13:30:55,2,3,66,184,2037,895.7239999999999,426042,0,0,1,2014-05-01,2014-05-03,1,0,1,24099,1,0,1,2,50,984,28
14779167,2013-09-15 22:33:58,2,3,66,174,26232,416.3385,836286,0,0,9,2013-09-18,2013-09-20,2,0,1,8250,1,0,1,2,50,628,88
10619103,2013-02-24 15:00:40,34,3,205,330,34157,4433.4354,33027,0,0,9,2013-05-27,2013-05-29,2,1,1,21773,6,0,1,6,208,1418,85
8455444,2014-03-22 17:39:39,2,3,66,474,18331,548.6422,771603,0,0,9,2014-08-01,2014-08-03,2,0,1,27640,6,1,1,2,50,1062,40
31626679,2014-06-28 18:54:16,2,3,66,348,17471,,47714,0,0,2,2014-07-06,2014-07-07,2,0,1,11353,1,0,1,2,50,699,84
33068671,2013-06-18 15:09:01,24,2,3,60,4699,,473234,1,0,9,2013-12-31,2014-01-01,2,0,1,8819,1,0,1,3,168,1242,25
4725771,2014-11-07 11:33:37,2,3,66,260,18443,,214280,0,0,1,2014-12-04,2014-12-05,1,0,1,8230,1,0,1,2,50,637,21
19706893,2014-06-04 10:54:24,2,3,28,154,34719,,570432,0,0,9,2014-06-21,2014-06-23,1,0,1,68,1,0,1,3,1,142,62
13134124,2014-12-30 16:15:37,2,3,66,260,19022,816.658,702709,0,0,1,2015-03-25,2015-03-29,2,2,1,8268,1,0,1,2,50,682,91
4258345,2013-08-28 16:50:20,23,1,198,208,54488,,213195,0,0,9,2013-10-18,2013-10-21,1,1,1,8224,1,1,1,6,135,278,16
15413615,2014-12-10 10:24:21,2,3,66,174,9890,223.6201,164011,1,0,9,2014-12-21,2014-12-25,2,0,1,8250,1,0,1,2,50,628,71
33109204,2013-09-26 12:03:51,2,3,66,337,2594,501.8127,578702,0,1,9,2013-10-05,2013-10-10,1,0,1,8229,1,0,1,2,50,678,91
25935605,2014-11-05 18:37:15,13,1,46,336,8607,445.0693,328596,0,1,1,2014-12-01,2014-12-04,2,0,1,53533,3,0,1,6,70,19,83
8478441,2014-10-14 00:19:25,2,3,66,184,11878,74.8583,837345,0,0,9,2014-10-17,2014-10-19,2,2,1,21645,1,0,1,2,50,653,42
36457391,2014-10-17 17:06:18,2,3,66,220,19416,590.6682,407423,0,0,9,2014-10-24,2014-10-27,2,0,1,16808,5,0,1,4,121,199,97
35730017,2013-02-15 11:06:58,8,4,77,977,8217,4170.5153,18807,0,0,5,2013-06-30,2013-07-06,1,0,1,8241,1,0,2,3,162,1490,36
37575023,2013-02-13 17:15:29,2,3,66,351,7463,28.7666,886544,0,0,9,2013-02-20,2013-02-21,1,0,1,27351,6,0,1,2,50,638,4
11388672,2014-06-30 22:44:47,2,3,66,174,30055,1419.4586,596550,1,1,9,2014-10-10,2014-10-17,2,0,1,8810,1,0,1,4,8,1532,87
6407325,2013-11-01 15:47:35,2,3,154,196,38140,,996335,0,1,3,2013-11-04,2013-11-22,1,0,1,1667,3,0,2,4,8,137,62
30874914,2014-08-29 18:56:30,2,3,66,352,30279,120.8865,463623,0,0,0,2014-08-31,2014-09-01,2,0,1,44915,1,1,1,2,50,1174,43
4744362,2013-04-01 15:52:37,2,3,66,447,16960,2527.5413,251050,0,1,1,2013-04-20,2013-04-24,1,0,1,8864,1,1,1,4,47,1508,61
10051507,2013-08-29 17:25:15,2,3,66,331,31206,6888.637,283408,0,1,9,2014-02-08,2014-02-13,2,0,1,8747,1,0,1,3,106,107,64
5078528,2013-03-07 08:27:37,2,3,66,348,5757,290.7026,1152337,0,0,9,2013-03-08,2013-03-10,1,0,1,30086,4,1,1,2,50,191,9
23947475,2014-07-15 14:38:14,2,3,66,174,25112,305.2363,645052,0,0,9,2014-07-26,2014-07-27,1,0,1,11620,1,0,1,2,50,369,97
27994866,2014-12-02 10:34:49,2,3,66,174,51698,,207912,0,0,2,2014-12-06,2014-12-07,2,0,1,24099,1,0,1,2,50,984,76
26540561,2013-09-08 09:42:09,2,3,12,790,53139,,906139,0,1,9,2013-12-31,2014-01-09,2,0,1,5405,6,0,4,4,8,126,65
35647719,2013-11-08 06:50:46,11,3,66,448,29783,4482.5247,901262,0,0,9,2014-09-19,2014-09-22,2,0,1,8821,1,0,1,6,17,30,82
18054487,2013-06-04 18:38:48,23,1,1,436,385,4414.4883,978613,0,0,9,2013-06-07,2013-06-10,2,1,1,6432,3,0,1,4,118,200,30
33306215,2014-01-23 05:19:34,24,2,3,50,5703,,1197230,0,0,4,2014-01-28,2014-01-29,1,0,1,20479,6,0,3,3,182,46,12
32047284,2014-09-30 23:42:38,24,2,3,64,3169,,1176446,0,0,1,2014-10-24,2014-10-25,1,0,1,8250,1,0,2,2,50,628,51
24849905,2014-05-20 19:06:49,37,1,69,674,24894,,333445,0,0,0,2014-06-21,2014-06-29,2,2,1,8254,1,0,1,2,50,365,70
12847293,2014-02-23 18:34:50,2,3,218,26,4126,,997945,1,0,9,2014-07-17,2014-07-23,6,2,2,12654,5,0,2,2,50,682,77
15236953,2014-12-29 16:44:47,2,3,66,174,26232,254.5718,905230,0,0,1,2015-01-03,2015-01-04,2,0,1,5681,3,0,1,2,50,369,83
6538238,2014-04-09 14:04:39,2,3,66,260,14291,556.3925,114941,0,0,9,2014-05-16,2014-05-18,4,0,1,42315,4,0,3,2,50,646,51
23162668,2014-12-22 18:14:12,2,3,66,442,18463,342.6232,28078,0,0,9,2015-01-07,2015-01-12,2,0,1,50630,3,0,1,2,50,413,28
22592729,2014-06-24 11:49:46,2,3,66,220,14656,1093.3298,293053,0,0,0,2014-08-20,2014-08-25,4,0,1,7635,3,0,2,2,50,675,56
29881089,2014-05-03 14:26:47,2,3,66,174,53026,5795.8174,287545,0,1,0,2014-08-10,2014-08-18,1,3,1,8282,1,0,1,3,126,232,78
17327666,2013-07-07 15:29:19,2,3,66,442,35390,5029.1147,315966,0,1,9,2014-04-10,2014-04-16,2,0,1,8745,1,0,1,6,204,27,75
26775255,2013-07-25 03:00:52,2,3,1,368,14365,,404989,0,0,9,2013-07-26,2013-07-27,2,1,1,21787,6,1,1,6,105,29,99
16032025,2014-09-13 17:21:22,11,3,205,312,10553,1153.4058,591889,1,0,9,2015-03-30,2015-04-01,2,0,1,12270,6,0,2,2,50,663,68
34835084,2014-09-03 17:48:25,2,3,130,759,28771,,297765,0,0,0,2014-12-14,2014-12-15,2,0,1,12603,5,0,1,2,50,365,59
2987536,2014-02-14 18:29:07,34,3,205,135,36086,1878.1862,524384,0,1,9,2014-03-16,2014-03-18,2,0,1,8262,1,0,1,2,198,384,2
9353223,2013-12-11 10:13:43,11,3,205,354,41495,345.1496,157239,0,0,9,2014-03-08,2014-03-09,2,1,1,25028,6,0,1,2,50,737,77
27271074,2014-09-16 12:36:38,17,1,133,20,3392,,624679,0,0,5,2015-01-16,2015-01-19,2,0,1,1021,3,0,1,3,3,1577,58
12886394,2013-08-25 20:22:57,2,3,66,220,33119,1345.8737,1099484,0,0,9,2013-09-12,2013-09-13,2,0,1,11360,1,0,1,2,50,724,72
7542622,2013-06-16 07:52:45,2,3,66,348,20451,,484282,0,0,9,2013-06-17,2013-06-22,1,0,1,26535,6,0,1,2,50,903,39
170367,2013-08-19 19:22:53,2,3,66,220,14656,128.4019,639067,1,0,9,2013-08-31,2013-09-02,4,0,1,28514,6,0,2,2,50,1457,96
309774,2014-12-22 11:31:38,37,1,69,812,2871,,1087779,0,0,2,2015-08-08,2015-08-09,2,0,1,18495,6,1,1,6,77,2,59
25878030,2014-11-28 20:58:13,34,3,205,155,17485,4690.9649,143176,1,0,2,2015-09-02,2015-09-03,2,0,2,8213,1,0,1,6,68,275,97
37417987,2014-07-09 12:24:07,2,3,66,311,53116,,338721,0,0,0,2014-07-26,2014-07-27,2,0,1,11620,1,0,1,2,50,369,40
1934510,2014-08-12 18:29:25,2,3,66,318,17865,,49828,0,0,2,2014-09-08,2014-09-09,2,0,1,8231,1,0,1,2,50,638,35
30911254,2014-08-14 20:34:30,11,3,205,354,44939,1203.4196,534797,0,0,9,2014-08-29,2014-08-30,2,0,1,12227,6,0,2,2,50,701,0
10239045,2014-09-15 16:14:30,8,4,77,824,15015,4514.4471,1004843,0,1,1,2014-11-29,2014-12-10,2,1,1,18569,1,0,1,3,182,83,53
20862368,2014-05-09 12:33:08,34,3,205,354,21728,452.4444,349563,0,0,9,2014-05-18,2014-05-20,1,0,1,8291,1,0,1,2,50,191,48
29549890,2014-12-09 09:16:13,2,3,58,50,47668,,675437,0,0,0,2014-12-29,2014-12-31,1,0,1,28610,6,0,1,6,22,245,57
2677802,2014-02-28 15:21:21,2,3,66,226,29254,749.7201,908510,0,0,0,2014-03-17,2014-03-18,1,0,1,12483,5,1,1,2,50,674,33
20291788,2013-01-31 21:13:58,2,3,66,442,46296,1072.6246,1097019,1,0,9,2013-03-24,2013-03-30,2,0,1,8250,1,0,2,2,50,628,54
5016274,2014-06-10 18:45:55,34,3,205,354,42252,373.3313,962764,0,0,9,2014-06-21,2014-06-25,2,0,1,8267,1,0,1,2,50,675,56
9648246,2014-05-16 21:16:57,2,3,66,442,46296,5168.6842,1923,0,0,9,2014-06-11,2014-06-13,4,1,2,12253,6,0,1,6,204,27,38
27757853,2013-09-19 12:29:04,17,1,133,15,50865,,767413,0,0,5,2013-11-04,2013-11-06,2,1,1,8291,1,0,1,2,50,191,69
4152437,2013-06-17 22:30:47,24,2,3,65,28685,,1159848,0,0,9,2013-11-02,2013-11-06,1,0,1,22258,6,0,1,0,34,43,57
35068065,2014-12-21 20:46:14,32,1,62,34,26053,,1105492,0,1,1,2015-02-19,2015-02-22,2,0,1,8253,1,0,1,6,70,19,75
37516304,2014-03-16 16:00:44,2,3,66,258,31039,781.1535,664693,0,0,9,2014-05-03,2014-05-05,2,0,1,17563,1,0,1,2,50,1235,47
32174687,2014-05-14 01:21:47,2,3,66,260,56145,577.2281,289386,0,0,9,2014-06-09,2014-06-16,4,2,1,11319,1,0,1,2,50,681,10
28092899,2013-09-27 12:08:56,2,3,66,153,20706,102.9671,471152,0,0,0,2013-09-28,2013-09-29,2,0,1,11998,1,0,1,2,50,670,16
31073903,2013-10-01 04:04:42,2,3,66,258,4687,1792.3924,996264,0,0,9,2014-02-23,2014-03-01,2,0,1,8810,1,0,1,4,8,1532,65
31351569,2014-04-03 21:34:05,2,3,66,442,18463,1081.109,518510,0,0,0,2014-04-22,2014-04-27,2,0,1,12602,5,0,3,2,50,628,45
3493622,2014-05-15 21:02:00,11,3,205,135,36086,5048.0666,662540,0,0,3,2014-07-11,2014-07-13,2,2,1,8785,1,0,2,6,105,35,8
18803178,2014-03-06 15:40:20,2,3,66,321,42936,,515671,0,0,9,2014-03-09,2014-03-11,2,2,1,1212,1,0,1,2,50,553,28
22559821,2013-06-05 08:45:09,2,3,66,226,54955,,154949,0,0,0,2013-08-23,2013-08-25,2,0,1,7570,3,0,3,2,50,677,17
19846540,2014-09-12 05:46:07,2,3,66,351,36508,309.3312,989361,0,0,9,2014-09-15,2014-09-19,2,0,2,11983,1,0,1,2,50,616,42
5421142,2013-12-05 11:12:09,2,3,66,294,3912,5.7653,791196,0,0,9,2013-12-09,2013-12-13,1,0,1,12016,1,0,1,2,50,741,16
16428320,2014-06-15 20:29:37,2,3,66,332,1716,1936.3852,443021,0,1,5,2014-12-05,2014-12-12,2,0,1,8791,1,0,1,4,8,110,52
16262991,2013-06-05 12:15:24,2,3,66,348,48862,8058.6473,4661,0,0,9,2013-06-21,2013-06-23,1,1,1,8242,1,1,1,3,171,61,97
32976129,2013-09-20 18:09:02,2,3,66,174,18354,2555.9437,193312,0,1,9,2014-04-05,2014-04-09,2,0,1,8267,1,0,1,2,50,675,70
4330342,2014-09-07 06:31:53,2,3,66,467,40280,1486.5347,392247,1,0,9,2014-11-09,2014-11-13,2,0,1,12206,6,0,1,2,50,628,79
29380682,2014-12-24 17:44:49,2,3,66,448,53078,63.3595,222939,1,0,2,2014-12-25,2014-12-26,2,0,1,6553,3,0,1,2,50,728,39
19047231,2013-05-14 16:13:20,30,4,195,548,56440,,1188100,0,0,5,2013-09-12,2013-09-13,3,1,1,8287,1,0,1,2,198,397,15
35265716,2014-09-17 19:52:00,2,3,66,174,25188,,655196,0,0,9,2014-10-02,2014-10-03,2,0,1,12390,5,0,1,2,50,688,28
15293788,2014-01-22 15:42:53,11,3,23,48,4924,,1049315,0,0,9,2014-01-25,2014-01-26,2,0,1,20332,1,0,1,3,126,264,82
265354,2013-05-07 15:27:19,37,1,69,908,31833,,963924,0,0,9,2013-06-19,2013-06-23,2,0,1,20364,3,0,4,6,105,1812,53
27397809,2013-10-03 15:19:37,2,3,66,462,52482,2478.5231,971648,0,1,9,2014-01-25,2014-02-03,2,0,1,8787,1,0,5,4,8,109,34
37050037,2013-01-21 18:00:24,11,3,205,155,6802,4923.4089,182527,0,0,9,2013-08-14,2013-08-20,1,1,1,12244,6,0,1,6,204,27,28
8396060,2014-09-22 14:17:22,2,3,66,363,16463,,569542,0,0,4,2014-11-26,2014-11-27,2,0,1,29108,4,0,1,2,50,675,83
3932295,2014-11-04 18:06:54,2,3,178,0,51937,,566434,0,1,9,2014-11-20,2014-11-21,2,0,1,41121,1,1,1,4,124,1943,63
36969131,2014-10-06 16:40:03,2,3,66,442,35390,4788.6815,1085489,0,0,9,2014-10-08,2014-10-09,1,0,1,8252,1,0,1,6,170,313,58
34447710,2014-07-31 16:28:11,2,3,66,226,2903,1772.6209,108655,1,0,2,2014-11-21,2014-11-26,1,1,1,12019,1,0,2,4,186,209,34
3679027,2013-07-30 06:14:00,2,3,66,220,40105,119.6786,1157081,0,0,9,2013-08-31,2013-09-02,2,0,1,28510,6,0,1,2,50,1457,73
16958151,2013-06-11 10:21:59,34,3,205,354,48951,186.6141,554809,0,0,9,2013-08-09,2013-08-11,2,0,1,41548,1,0,2,2,198,403,48
36262895,2013-05-07 13:09:33,2,3,66,174,16634,5140.7328,882607,0,1,9,2013-06-28,2013-06-30,2,1,1,5526,3,0,1,3,106,781,53
30622774,2014-04-13 12:13:53,2,3,182,416,32100,5896.6376,1030435,0,0,9,2014-06-19,2014-06-22,3,0,1,53949,3,0,3,6,105,29,2
13692813,2014-11-21 13:36:39,2,3,66,331,54953,2080.2879,47046,0,0,9,2014-12-23,2014-12-26,1,0,1,8278,1,0,1,2,50,368,96
2307862,2014-06-09 20:03:09,2,3,66,220,31825,264.7681,1083443,1,0,1,2014-06-24,2014-06-30,2,3,1,8268,1,0,1,2,50,682,0
24055049,2014-07-14 13:36:59,34,3,205,354,42252,4159.7893,1036169,0,0,9,2014-09-03,2014-09-04,2,0,1,8743,1,0,1,6,144,24,64
1779703,2014-12-22 18:40:20,2,3,144,41,43487,,807045,1,1,0,2015-02-07,2015-02-14,2,0,1,8267,1,0,1,2,50,675,41
37253310,2014-10-30 00:41:58,2,3,66,174,8124,1012.2229,939103,0,0,9,2014-11-20,2014-11-24,2,2,1,12823,5,0,1,2,50,663,21
14725266,2014-07-01 15:12:25,37,1,69,993,51038,,680926,0,0,9,2014-07-31,2014-08-07,1,0,1,55866,3,0,1,6,105,35,5
20992010,2013-10-24 22:46:11,2,3,66,246,50661,4965.766,769950,0,0,3,2014-02-02,2014-02-06,2,0,1,7635,3,0,1,2,50,675,69
35417499,2014-11-20 22:12:45,2,3,66,174,17494,3601.4721,31290,0,0,2,2015-03-11,2015-03-14,2,0,1,12839,5,0,3,4,51,1509,21
32470619,2014-03-06 13:39:33,24,2,66,346,31371,0.9604,1159977,0,0,9,2014-03-16,2014-03-25,1,0,1,8250,1,0,1,2,50,628,50
3395076,2014-04-24 07:15:00,2,3,66,435,5391,1121.1203,399370,0,1,9,2014-06-28,2014-06-28,2,2,1,11335,1,0,1,4,136,196,84
6812001,2014-10-17 10:35:39,2,3,66,189,34786,1591.5123,845568,0,0,4,2014-10-22,2014-10-24,1,0,1,8791,1,0,1,4,8,110,91
17362886,2013-06-16 17:31:40,2,3,231,48,2982,,422985,0,0,9,2013-07-11,2013-07-21,1,0,1,18788,1,0,1,5,203,253,29
17519923,2014-04-09 15:25:14,2,3,66,196,2428,1490.7182,792264,0,0,7,2014-06-12,2014-06-17,2,0,1,35904,6,0,2,4,163,1503,87
36317762,2014-10-04 02:00:13,2,3,66,174,24103,339.7675,1073016,1,0,9,2014-10-10,2014-10-11,2,0,1,24602,1,0,2,2,50,993,25
9229395,2014-12-22 10:38:55,2,3,66,314,4375,1415.3612,961453,0,0,9,2015-04-01,2015-04-06,2,2,1,8277,1,0,2,2,50,412,91
31653465,2014-06-01 08:24:55,2,3,66,174,43471,886.6426,113801,0,0,9,2014-07-18,2014-07-21,4,0,2,8824,1,0,1,4,8,118,65
8998007,2014-02-23 22:27:32,2,3,66,467,23366,,140097,0,0,9,2014-04-16,2014-04-25,2,2,1,22235,6,0,1,6,77,2,93
21253869,2014-04-11 04:23:11,2,3,66,448,45326,832.7021,397006,0,1,9,2014-04-25,2014-05-02,2,0,1,11335,1,0,1,4,136,196,68
16486472,2013-04-01 11:35:48,2,3,205,155,6802,8067.4533,567558,0,0,9,2013-04-09,2013-04-10,2,0,1,11815,1,0,3,3,5,44,85
20018208,2014-08-22 07:16:40,2,3,66,322,7400,11.6679,244422,1,0,9,2014-08-23,2014-08-24,2,0,1,11977,1,0,1,2,50,584,48
26624497,2013-05-26 17:50:33,2,3,66,348,2559,4013.1381,1139750,1,0,9,2013-07-06,2013-07-09,2,0,1,8806,1,0,1,6,105,22,64
10851812,2014-08-24 08:47:56,2,3,66,348,5656,,936207,0,0,3,2014-11-13,2014-11-18,2,0,1,8260,1,0,1,2,50,701,77
28201755,2014-04-16 19:58:27,2,3,66,174,50,184.6976,768434,0,0,9,2014-04-18,2014-04-20,2,0,1,3275,3,0,1,2,50,948,50
19497700,2014-09-25 14:04:39,24,2,3,50,5224,,1195325,0,0,0,2014-09-28,2014-09-29,2,0,2,48157,6,0,2,3,126,232,6
25284745,2014-09-20 08:54:52,2,3,66,258,5888,2230.8326,631697,0,0,5,2014-12-14,2014-12-21,2,0,1,12872,5,0,1,4,174,405,96
11822149,2013-03-22 23:18:19,2,3,66,258,16835,4693.8201,1012958,0,0,3,2013-05-27,2013-05-29,2,1,1,8740,1,0,1,6,105,12,7
11840090,2014-10-31 08:15:06,2,3,66,311,42102,1698.4364,1069129,0,1,2,2015-01-10,2015-01-17,2,0,1,8814,1,0,1,4,51,1509,5
3062771,2014-06-09 07:51:18,34,3,205,135,56436,404.5056,731727,0,0,9,2014-07-03,2014-07-04,1,1,1,12947,5,0,1,2,198,371,72
29244313,2013-11-30 12:25:34,2,3,66,337,44102,950.8792,1098226,0,1,3,2013-12-21,2013-12-29,2,1,1,8268,1,0,1,2,50,682,90
5946279,2014-02-20 14:02:28,2,3,66,174,24103,5652.3672,997009,0,0,5,2014-03-31,2014-04-04,2,0,1,12244,6,0,1,6,204,27,43
16107337,2013-04-16 20:49:49,2,3,66,226,32614,260.8967,786641,1,0,3,2013-10-21,2013-10-24,4,0,1,17672,6,0,2,2,50,682,34
32532462,2014-10-24 19:27:10,11,3,205,354,6866,,86784,0,0,3,2014-11-21,2014-11-23,2,0,1,1829,1,0,1,2,198,1037,59
29951575,2014-04-16 10:44:26,2,3,66,392,31300,1311.9839,490861,0,1,9,2014-09-07,2014-11-05,6,0,3,8266,1,0,1,2,50,411,23
23314884,2014-02-24 19:50:04,2,3,66,174,19362,5790.2721,619583,0,0,1,2014-06-29,2014-07-03,1,0,1,8255,1,0,1,6,77,20,97
25249899,2014-05-22 06:55:11,2,3,66,220,35101,1044.7607,521572,0,0,9,2014-07-22,2014-07-23,2,0,1,11812,1,1,1,2,50,538,42
16397765,2014-12-21 19:40:38,2,3,66,256,53274,199.5255,339960,0,0,1,2015-05-15,2015-05-16,3,0,1,976,1,0,1,2,50,1649,77
32645808,2014-04-22 11:54:06,2,3,66,442,22630,915.8705,408953,0,1,9,2014-12-11,2014-12-15,2,0,1,25095,6,0,1,2,50,666,7
24420050,2013-03-23 13:23:21,2,3,66,174,3669,183.1497,1144361,0,0,2,2013-04-25,2013-04-29,2,0,1,11620,1,0,1,2,50,369,90
29294872,2014-06-21 16:15:30,2,3,66,174,5938,1176.2054,7345,1,1,9,2014-08-08,2014-08-11,2,2,1,8288,1,0,1,2,198,399,4
35045083,2014-11-30 16:21:11,2,3,66,196,2428,1562.1518,1022192,0,1,9,2014-12-24,2014-12-28,2,0,1,12257,6,0,2,4,51,1509,70
35420840,2013-11-03 22:18:00,33,2,194,38,42328,,57204,0,0,3,2013-12-17,2013-12-23,1,0,1,20833,1,0,1,3,182,68,60
28475812,2014-05-17 13:16:05,2,3,66,153,23511,440.2836,276037,0,0,9,2014-05-24,2014-05-27,4,0,2,12215,6,0,2,2,50,365,21
2538509,2014-01-19 21:31:00,2,3,205,135,36086,1204.0576,515585,0,0,9,2014-02-06,2014-02-09,2,0,1,12603,5,0,2,2,50,365,4
16774321,2013-04-16 16:02:36,2,3,66,321,47535,1533.08,100302,0,0,9,2013-04-28,2013-04-29,1,0,1,12217,6,0,1,2,50,365,49
14977728,2013-02-07 18:51:02,2,3,30,11,38079,,185744,0,0,9,2013-06-01,2013-06-02,1,0,1,21232,1,0,1,6,204,1781,67
29111083,2014-05-29 11:08:37,11,3,205,155,13951,2601.6912,749704,0,0,5,2014-12-13,2014-12-14,2,1,1,8268,1,0,1,2,50,682,54
21131927,2014-08-03 15:20:02,2,3,66,442,35390,5607.1309,17928,0,0,1,2014-10-09,2014-10-14,2,0,1,8289,1,0,1,6,107,36,97
15231335,2014-10-15 18:36:36,11,3,205,155,14703,1760.6558,887703,0,0,1,2014-11-05,2014-11-09,2,0,1,12189,6,1,1,2,50,637,18
36876157,2014-03-12 23:30:32,35,2,70,47,14566,,806134,0,1,9,2014-04-10,2014-04-15,3,0,2,8747,1,0,1,3,106,107,18
16248802,2013-09-28 15:29:51,2,3,66,220,12647,588.5454,1170790,0,1,9,2013-10-30,2013-11-05,2,0,1,11938,1,0,1,4,8,126,52
27685885,2014-12-05 16:08:24,2,3,66,442,9304,176.2183,575516,1,0,0,2015-01-16,2015-01-18,3,0,1,26943,6,0,1,2,50,743,93
15503745,2014-12-05 20:32:57,2,3,66,226,9101,1515.7171,405127,0,1,2,2014-12-26,2014-12-30,2,0,1,22943,1,0,1,4,131,167,25
